Source.Port,Destination.Port,URG.Flag.Count,min_seg_size_forward,L7Protocol,ProtocolName
42848,443,0,32,91,SSL
49933,3128,0,20,126,GOOGLE
50553,3128,0,20,131,HTTP_PROXY
34748,443,0,32,126,GOOGLE
3128,49349,0,20,131,HTTP_PROXY
49310,443,0,32,91,SSL
55490,3128,0,20,126,GOOGLE
57327,443,1,32,126,GOOGLE
51508,3128,0,20,126,GOOGLE
48157,443,0,32,91,SSL
41868,443,0,32,91,SSL
49232,443,0,32,126,GOOGLE
49189,3128,1,20,131,HTTP_PROXY
62873,3128,1,20,126,GOOGLE
49989,3128,1,20,126,GOOGLE
3128,57814,1,20,7,HTTP
60797,3128,0,20,7,HTTP
45796,443,0,32,126,GOOGLE
56937,3128,0,20,126,GOOGLE
59581,443,0,32,91,SSL
3128,50039,1,20,7,HTTP
60131,3128,0,20,126,GOOGLE
52265,3128,1,32,124,YOUTUBE
52570,3128,0,20,131,HTTP_PROXY
55453,80,0,32,7,HTTP
59748,443,0,32,126,GOOGLE
3128,3400,1,32,131,HTTP_PROXY
56833,443,0,32,91,SSL
3128,52173,1,20,7,HTTP
3128,54897,0,20,131,HTTP_PROXY
443,42487,0,32,142,WHATSAPP
46591,443,1,32,91,SSL
52965,3128,0,20,178,AMAZON
56514,80,0,32,7,HTTP
51155,80,1,32,126,GOOGLE
3128,63776,1,20,7,HTTP
53839,80,0,32,7,HTTP
37282,443,0,32,124,YOUTUBE
44438,80,1,32,7,HTTP
52188,3128,0,20,126,GOOGLE
40491,443,0,32,124,YOUTUBE
3128,51915,0,32,7,HTTP
42040,443,0,32,91,SSL
63582,3128,0,20,131,HTTP_PROXY
20501,3128,0,20,178,AMAZON
3128,55059,0,20,131,HTTP_PROXY
47140,443,0,20,91,SSL
49255,3128,0,20,131,HTTP_PROXY
53379,443,0,32,91,SSL
59489,443,0,32,185,TELEGRAM
49614,3128,0,20,130,HTTP_CONNECT
63310,3128,0,20,130,HTTP_CONNECT
50101,3128,0,20,125,SKYPE
54717,3128,0,20,7,HTTP
52269,3128,0,20,124,YOUTUBE
1933,3128,0,20,130,HTTP_CONNECT
49764,3128,0,32,140,APPLE
46891,443,0,32,91,SSL
61172,3128,0,20,124,YOUTUBE
33811,443,0,32,91,SSL
56447,3128,0,20,126,GOOGLE
443,56371,1,32,126,GOOGLE
54927,3128,0,20,131,HTTP_PROXY
3128,1093,0,20,7,HTTP
46090,443,0,32,91,SSL
51155,3128,0,20,212,MICROSOFT
49705,3128,0,20,126,GOOGLE
33270,443,0,32,91,SSL
39123,443,0,32,91,SSL
57075,80,0,32,7,HTTP
33016,443,0,32,126,GOOGLE
56733,443,0,32,91,SSL
3128,60797,0,20,7,HTTP
54359,5228,1,32,126,GOOGLE
57942,3128,0,20,131,HTTP_PROXY
3128,51329,0,32,131,HTTP_PROXY
51288,3128,0,20,126,GOOGLE
80,50749,1,32,125,SKYPE
50375,3128,0,20,131,HTTP_PROXY
64759,3128,0,20,130,HTTP_CONNECT
443,58738,0,32,126,GOOGLE
56817,443,1,32,70,YAHOO
3128,63108,1,20,7,HTTP
56634,80,1,32,126,GOOGLE
53704,443,0,32,124,YOUTUBE
46314,80,1,32,7,HTTP
60275,3128,0,32,130,HTTP_CONNECT
3150,3128,0,20,126,GOOGLE
59512,3128,0,20,130,HTTP_CONNECT
59952,3128,0,20,131,HTTP_PROXY
2202,3128,0,20,126,GOOGLE
53137,443,0,32,91,SSL
64848,3128,0,20,126,GOOGLE
50928,3128,0,20,130,HTTP_CONNECT
51226,3128,0,20,131,HTTP_PROXY
37582,443,0,32,126,GOOGLE
35007,443,0,32,126,GOOGLE
443,36106,0,32,126,GOOGLE
3128,53846,1,20,7,HTTP
34757,443,0,32,126,GOOGLE
4599,3128,0,20,126,GOOGLE
3128,58492,0,20,7,HTTP
38817,80,0,32,7,HTTP
443,52337,0,32,91,SSL
59232,443,0,32,126,GOOGLE
59076,443,0,32,126,GOOGLE
58657,443,0,32,126,GOOGLE
41238,443,0,32,91,SSL
52894,3128,1,20,212,MICROSOFT
38921,80,1,32,7,HTTP
1116,3128,0,20,131,HTTP_PROXY
33564,80,0,32,7,HTTP
47051,80,0,32,7,HTTP
51109,3128,1,32,147,WINDOWS_UPDATE
52740,443,0,32,126,GOOGLE
50650,80,1,32,7,HTTP
55751,3128,0,20,124,YOUTUBE
49468,3128,1,20,212,MICROSOFT
443,36551,0,32,126,GOOGLE
37898,443,1,32,91,SSL
3128,58264,1,20,7,HTTP
49811,3128,0,20,126,GOOGLE
55468,3128,0,20,126,GOOGLE
35899,443,0,32,126,GOOGLE
3128,55622,1,20,7,HTTP
51601,3128,0,20,131,HTTP_PROXY
55714,3128,0,20,131,HTTP_PROXY
55930,443,0,32,124,YOUTUBE
53323,80,1,32,178,AMAZON
3128,49359,0,20,131,HTTP_PROXY
43621,443,0,32,126,GOOGLE
54283,3128,0,20,130,HTTP_CONNECT
3128,50099,1,20,7,HTTP
50496,3128,0,20,131,HTTP_PROXY
57235,3128,0,20,126,GOOGLE
50055,443,1,32,178,AMAZON
59320,80,0,32,126,GOOGLE
50018,3128,0,20,122,GMAIL
38621,443,0,32,91,SSL
61300,3128,0,20,131,HTTP_PROXY
34703,80,0,32,7,HTTP
59132,443,0,32,126,GOOGLE
443,47141,0,32,126,GOOGLE
3128,51484,1,20,7,HTTP
33544,443,0,32,126,GOOGLE
54821,443,0,32,126,GOOGLE
54253,3128,0,20,126,GOOGLE
3128,2885,0,20,7,HTTP
47061,443,1,32,126,GOOGLE
44238,443,0,32,124,YOUTUBE
3128,2882,0,20,131,HTTP_PROXY
47564,443,1,32,126,GOOGLE
50152,3128,1,20,126,GOOGLE
55559,3128,0,32,131,HTTP_PROXY
3128,52257,1,20,7,HTTP
45814,80,0,32,7,HTTP
44682,443,0,32,126,GOOGLE
3128,57010,0,32,131,HTTP_PROXY
50642,443,0,32,91,SSL
3128,51879,1,20,131,HTTP_PROXY
50620,3128,0,20,126,GOOGLE
3128,51431,0,20,131,HTTP_PROXY
60083,443,0,32,126,GOOGLE
46585,443,1,32,91,SSL
33935,443,1,20,91,SSL
53773,80,1,32,220,CLOUDFLARE
60810,3128,0,20,126,GOOGLE
59817,443,0,32,91,SSL
52574,3128,0,20,131,HTTP_PROXY
50616,3128,0,20,212,MICROSOFT
3128,51433,1,20,7,HTTP
443,36724,0,32,126,GOOGLE
50366,3128,1,32,130,HTTP_CONNECT
50220,3128,0,20,130,HTTP_CONNECT
52834,443,0,32,91,SSL
3128,49721,1,20,7,HTTP
443,50553,0,32,91,SSL
3128,51967,1,32,131,HTTP_PROXY
55020,80,0,32,7,HTTP
3128,54860,1,20,7,HTTP
49304,3128,1,20,126,GOOGLE
3128,1410,1,20,7,HTTP
52526,80,1,32,178,AMAZON
63191,3128,0,20,130,HTTP_CONNECT
443,40951,0,32,121,DROPBOX
443,52483,0,32,126,GOOGLE
443,42166,0,32,126,GOOGLE
49686,443,0,20,220,CLOUDFLARE
60999,443,0,32,91,SSL
54792,3128,0,20,126,GOOGLE
42068,443,1,32,124,YOUTUBE
53441,3128,1,20,130,HTTP_CONNECT
34126,443,0,32,178,AMAZON
3682,3128,0,20,126,GOOGLE
41292,80,0,32,7,HTTP
56572,3128,0,20,131,HTTP_PROXY
4671,3128,0,20,131,HTTP_PROXY
38131,443,0,32,126,GOOGLE
20998,3128,0,20,131,HTTP_PROXY
58521,80,1,32,7,HTTP
39431,443,0,32,126,GOOGLE
55663,3128,1,20,124,YOUTUBE
443,43672,0,32,121,DROPBOX
58777,3128,0,20,131,HTTP_PROXY
52829,3128,0,20,131,HTTP_PROXY
50919,3128,1,20,124,YOUTUBE
51164,3128,0,20,124,YOUTUBE
48272,443,0,32,91,SSL
52563,443,1,32,124,YOUTUBE
48070,80,0,32,7,HTTP
34468,443,0,32,91,SSL
3128,51039,1,20,131,HTTP_PROXY
50574,3128,0,20,124,YOUTUBE
50001,3128,0,20,126,GOOGLE
49680,3128,0,20,126,GOOGLE
58953,443,0,32,126,GOOGLE
59794,3128,0,20,147,WINDOWS_UPDATE
46052,443,1,32,126,GOOGLE
51104,3128,0,20,130,HTTP_CONNECT
53960,443,0,32,91,SSL
36194,443,0,32,126,GOOGLE
51157,3128,0,20,130,HTTP_CONNECT
56905,3128,0,20,131,HTTP_PROXY
3128,33975,0,20,131,HTTP_PROXY
443,56556,0,32,126,GOOGLE
43375,3128,0,32,131,HTTP_PROXY
56807,3128,0,20,130,HTTP_CONNECT
50787,3128,0,20,126,GOOGLE
3128,49481,1,20,7,HTTP
3128,52409,1,20,7,HTTP
45439,443,0,32,91,SSL
58558,443,0,32,126,GOOGLE
52623,3128,1,20,130,HTTP_CONNECT
49292,3128,1,32,131,HTTP_PROXY
52420,3128,1,20,126,GOOGLE
43008,443,1,32,91,SSL
45236,443,0,32,91,SSL
53514,3128,0,20,130,HTTP_CONNECT
49730,3128,1,20,131,HTTP_PROXY
34392,443,0,32,91,SSL
3128,1142,1,20,131,HTTP_PROXY
55698,3128,0,20,131,HTTP_PROXY
51773,3128,1,20,130,HTTP_CONNECT
38243,443,1,32,91,SSL
34804,443,0,32,91,SSL
55143,3128,1,20,124,YOUTUBE
50840,3128,0,20,126,GOOGLE
51112,3128,0,20,126,GOOGLE
48462,443,0,32,91,SSL
56577,3128,1,20,130,HTTP_CONNECT
45836,3128,0,32,126,GOOGLE
57268,443,0,32,212,MICROSOFT
51875,3128,0,20,130,HTTP_CONNECT
0,0,0,0,81,IP_ICMP
38795,443,0,20,91,SSL
52279,3128,0,20,147,WINDOWS_UPDATE
60119,80,0,32,7,HTTP
59465,80,1,32,7,HTTP
3128,49533,1,20,7,HTTP
44605,443,0,32,124,YOUTUBE
54945,3128,0,20,131,HTTP_PROXY
3128,52228,1,20,7,HTTP
33851,443,0,32,120,TWITTER
3128,50290,1,20,7,HTTP
59073,443,0,32,126,GOOGLE
49765,3128,0,20,126,GOOGLE
41366,443,0,32,211,INSTAGRAM
53157,443,0,20,91,SSL
57239,3128,0,20,131,HTTP_PROXY
3128,55858,0,20,131,HTTP_PROXY
41987,443,0,32,91,SSL
59968,443,0,32,126,GOOGLE
33960,443,1,32,91,SSL
42710,443,0,32,126,GOOGLE
47419,443,0,32,126,GOOGLE
53568,3128,0,20,126,GOOGLE
55648,443,0,32,91,SSL
50465,3128,0,32,130,HTTP_CONNECT
4738,3128,1,20,130,HTTP_CONNECT
41260,443,1,32,91,SSL
3128,62583,1,20,7,HTTP
3128,51492,1,20,126,GOOGLE
3128,56551,1,20,7,HTTP
46728,5223,0,32,140,APPLE
443,54214,0,32,126,GOOGLE
53433,3128,0,32,126,GOOGLE
34277,443,0,32,126,GOOGLE
3128,53067,1,20,7,HTTP
443,59372,0,32,126,GOOGLE
53944,80,1,32,7,HTTP
1097,3128,0,20,120,TWITTER
58054,3128,0,20,130,HTTP_CONNECT
56719,3128,0,20,131,HTTP_PROXY
3128,58223,0,20,131,HTTP_PROXY
46914,443,0,32,124,YOUTUBE
3128,58858,1,20,7,HTTP
443,56715,0,32,126,GOOGLE
3128,59669,0,20,7,HTTP
57463,443,0,32,126,GOOGLE
56464,80,1,32,178,AMAZON
55433,3128,0,20,122,GMAIL
51384,3128,0,20,125,SKYPE
51610,3128,0,20,124,YOUTUBE
3128,50701,0,20,131,HTTP_PROXY
3128,59070,0,20,131,HTTP_PROXY
443,34250,0,32,91,SSL
36513,2221,0,32,7,HTTP
65177,3128,0,20,124,YOUTUBE
3128,61234,1,32,7,HTTP
49394,3128,0,20,70,YAHOO
32889,443,0,32,91,SSL
57576,443,0,32,91,SSL
45713,443,1,32,124,YOUTUBE
38786,443,0,32,126,GOOGLE
61937,3128,0,20,130,HTTP_CONNECT
57813,443,0,20,91,SSL
47296,443,0,20,91,SSL
50631,3128,0,20,124,YOUTUBE
49275,3128,0,20,126,GOOGLE
3128,54453,1,20,7,HTTP
2632,3128,0,20,131,HTTP_PROXY
55689,3128,0,20,124,YOUTUBE
34003,80,0,32,147,WINDOWS_UPDATE
49284,3128,1,32,140,APPLE
48201,80,0,32,7,HTTP
53058,3128,0,20,126,GOOGLE
59535,443,1,32,120,TWITTER
45432,80,0,32,7,HTTP
39413,80,0,32,7,HTTP
48945,80,0,32,7,HTTP
52353,80,0,32,7,HTTP
49186,3128,0,20,131,HTTP_PROXY
2777,3128,0,20,124,YOUTUBE
43351,443,0,32,126,GOOGLE
49293,3128,0,20,131,HTTP_PROXY
36515,443,0,32,91,SSL
3128,58054,1,20,7,HTTP
3421,3128,1,20,126,GOOGLE
58556,80,0,32,178,AMAZON
60573,3128,1,20,130,HTTP_CONNECT
52019,3128,0,20,147,WINDOWS_UPDATE
51760,3128,0,20,131,HTTP_PROXY
47225,80,0,32,7,HTTP
36293,80,0,32,7,HTTP
40139,443,0,32,126,GOOGLE
41002,443,0,32,124,YOUTUBE
59487,443,0,32,91,SSL
3128,1555,1,32,7,HTTP
52151,3128,0,32,131,HTTP_PROXY
50387,3128,0,20,131,HTTP_PROXY
42014,443,0,32,124,YOUTUBE
1203,3128,0,20,126,GOOGLE
3128,59340,0,20,131,HTTP_PROXY
51043,3128,0,20,7,HTTP
59268,3128,0,20,126,GOOGLE
51747,3128,1,20,131,HTTP_PROXY
56243,3128,0,20,131,HTTP_PROXY
56830,3128,0,32,131,HTTP_PROXY
443,54259,0,32,126,GOOGLE
50103,3128,0,20,7,HTTP
54018,3128,0,20,131,HTTP_PROXY
40500,443,0,32,126,GOOGLE
3128,2054,1,32,7,HTTP
3128,52413,1,32,7,HTTP
3128,58431,1,20,7,HTTP
56709,3128,0,20,130,HTTP_CONNECT
50088,3128,0,20,131,HTTP_PROXY
50025,3128,0,20,130,HTTP_CONNECT
3128,49314,1,20,7,HTTP
49570,3128,0,20,131,HTTP_PROXY
3128,1125,0,20,131,HTTP_PROXY
61378,3128,0,20,126,GOOGLE
443,35945,0,32,126,GOOGLE
50025,3128,1,20,126,GOOGLE
49193,3128,0,20,126,GOOGLE
443,45175,0,32,126,GOOGLE
60699,443,0,32,91,SSL
50567,3128,1,20,131,HTTP_PROXY
3128,49674,1,20,7,HTTP
57843,3128,0,20,130,HTTP_CONNECT
53143,3128,0,20,126,GOOGLE
3128,55859,0,20,131,HTTP_PROXY
49611,3128,0,20,122,GMAIL
42158,80,0,32,220,CLOUDFLARE
53782,3128,0,20,130,HTTP_CONNECT
50687,3128,0,20,131,HTTP_PROXY
38929,443,0,32,126,GOOGLE
51061,3128,1,20,130,HTTP_CONNECT
53026,443,0,32,126,GOOGLE
49493,3128,0,20,124,YOUTUBE
55288,3128,0,20,131,HTTP_PROXY
4718,3128,1,20,126,GOOGLE
45813,80,0,32,126,GOOGLE
52354,3128,0,20,130,HTTP_CONNECT
3128,49580,1,32,7,HTTP
62426,3128,0,20,131,HTTP_PROXY
50921,3128,0,20,122,GMAIL
2047,3128,0,20,131,HTTP_PROXY
60004,80,0,32,178,AMAZON
443,50853,0,32,126,GOOGLE
43474,443,0,32,126,GOOGLE
50318,3128,0,20,131,HTTP_PROXY
59421,3128,0,20,131,HTTP_PROXY
56303,443,0,32,91,SSL
54022,80,0,32,7,HTTP
48702,443,0,32,126,GOOGLE
57637,80,0,32,7,HTTP
34439,443,0,32,126,GOOGLE
49450,3128,0,20,131,HTTP_PROXY
37039,443,1,32,126,GOOGLE
51844,3128,1,20,130,HTTP_CONNECT
63977,3128,0,20,131,HTTP_PROXY
51726,3128,0,20,130,HTTP_CONNECT
54383,3128,0,20,126,GOOGLE
50758,3128,0,20,126,GOOGLE
51748,3128,0,20,126,GOOGLE
51872,3128,0,20,131,HTTP_PROXY
55859,3128,0,20,131,HTTP_PROXY
51891,443,0,20,91,SSL
57530,3128,1,20,130,HTTP_CONNECT
3128,50761,1,20,7,HTTP
58377,443,0,32,126,GOOGLE
55232,443,0,32,91,SSL
3128,52484,1,20,7,HTTP
51657,3128,0,20,126,GOOGLE
49960,3128,0,20,131,HTTP_PROXY
62902,3128,0,20,130,HTTP_CONNECT
54596,3128,0,20,130,HTTP_CONNECT
52365,3128,0,20,131,HTTP_PROXY
52798,3128,0,32,120,TWITTER
32929,443,0,32,91,SSL
57889,443,0,32,126,GOOGLE
53060,3128,1,20,130,HTTP_CONNECT
49516,443,0,32,126,GOOGLE
3128,49969,0,20,131,HTTP_PROXY
57564,80,0,32,126,GOOGLE
50563,443,0,32,91,SSL
55055,443,0,32,126,GOOGLE
35930,80,1,32,126,GOOGLE
51406,3128,0,20,122,GMAIL
49599,443,1,32,126,GOOGLE
64187,3128,0,20,212,MICROSOFT
54413,3128,1,20,125,SKYPE
38226,80,1,32,7,HTTP
54885,443,0,32,124,YOUTUBE
3128,59859,1,20,7,HTTP
3128,58373,0,20,131,HTTP_PROXY
62451,3128,0,20,131,HTTP_PROXY
57204,443,0,32,126,GOOGLE
64363,3128,0,20,212,MICROSOFT
53469,80,1,32,70,YAHOO
36963,80,0,32,7,HTTP
3128,58884,0,20,131,HTTP_PROXY
54425,443,0,32,91,SSL
50752,80,0,32,7,HTTP
3934,3128,0,20,131,HTTP_PROXY
49691,3128,0,20,126,GOOGLE
50255,3128,0,20,130,HTTP_CONNECT
60502,3128,0,32,131,HTTP_PROXY
53755,443,0,32,124,YOUTUBE
3128,51484,1,20,7,HTTP
37964,443,0,32,125,SKYPE
3128,46189,0,32,131,HTTP_PROXY
51608,3128,1,20,126,GOOGLE
3128,4713,1,20,7,HTTP
51327,80,0,32,7,HTTP
38730,443,1,32,126,GOOGLE
47346,80,1,32,221,MS_ONE_DRIVE
51076,3128,0,20,131,HTTP_PROXY
3519,3128,0,20,131,HTTP_PROXY
51201,3128,0,20,131,HTTP_PROXY
52807,3128,0,20,131,HTTP_PROXY
43410,443,1,32,120,TWITTER
3128,51154,0,20,130,HTTP_CONNECT
50548,3128,1,32,147,WINDOWS_UPDATE
3128,52927,0,20,131,HTTP_PROXY
3128,57161,1,20,7,HTTP
48161,443,0,32,91,SSL
3128,4147,1,20,7,HTTP
3128,53641,1,20,7,HTTP
61650,3128,0,20,131,HTTP_PROXY
443,37638,0,32,126,GOOGLE
58642,443,0,32,91,SSL
47802,80,0,32,220,CLOUDFLARE
40388,443,0,32,91,SSL
50352,80,1,32,7,HTTP
4479,3128,0,20,131,HTTP_PROXY
57982,3128,0,32,130,HTTP_CONNECT
58536,3128,0,20,7,HTTP
53122,3128,0,20,130,HTTP_CONNECT
41937,443,1,32,91,SSL
50996,443,0,32,142,WHATSAPP
45838,3128,0,32,126,GOOGLE
443,37005,0,32,91,SSL
54735,80,0,32,7,HTTP
3128,50105,0,20,131,HTTP_PROXY
50545,3128,0,20,126,GOOGLE
3128,53117,1,20,7,HTTP
42041,443,0,32,91,SSL
3128,56822,0,20,131,HTTP_PROXY
36167,443,0,32,126,GOOGLE
57945,443,1,32,212,MICROSOFT
49198,3128,0,20,126,GOOGLE
45037,80,0,32,220,CLOUDFLARE
52691,3128,1,20,7,HTTP
49830,80,0,32,7,HTTP
49516,443,0,32,126,GOOGLE
42460,80,0,32,178,AMAZON
59357,80,0,32,7,HTTP
58357,3128,0,20,68,MSN
3128,49995,1,20,7,HTTP
54813,3128,0,32,130,HTTP_CONNECT
51126,3128,0,20,7,HTTP
55688,8089,0,32,7,HTTP
443,45690,0,32,126,GOOGLE
60629,3128,0,32,130,HTTP_CONNECT
50633,3128,0,20,126,GOOGLE
54935,8089,1,32,7,HTTP
60348,3128,0,32,130,HTTP_CONNECT
56798,3128,0,20,131,HTTP_PROXY
3128,55089,1,20,131,HTTP_PROXY
52313,3128,0,20,126,GOOGLE
52367,3128,0,20,131,HTTP_PROXY
51938,3128,0,20,131,HTTP_PROXY
50897,3128,0,20,130,HTTP_CONNECT
3128,51515,1,32,7,HTTP
36307,80,1,32,7,HTTP
1575,3128,0,32,131,HTTP_PROXY
57645,443,1,32,91,SSL
3128,51188,0,20,7,HTTP
58441,3128,0,20,130,HTTP_CONNECT
52264,3128,0,20,131,HTTP_PROXY
54869,443,0,32,91,SSL
1195,3128,0,20,131,HTTP_PROXY
52805,3128,0,20,147,WINDOWS_UPDATE
42703,443,0,32,91,SSL
49906,3128,0,20,131,HTTP_PROXY
52634,3128,0,20,131,HTTP_PROXY
3128,49543,1,20,7,HTTP
3128,61667,1,20,7,HTTP
58713,3128,0,20,130,HTTP_CONNECT
46292,443,0,32,124,YOUTUBE
3128,56286,0,20,7,HTTP
43937,443,0,20,91,SSL
59370,3128,0,20,130,HTTP_CONNECT
55341,3128,0,20,126,GOOGLE
50534,3128,0,20,212,MICROSOFT
44860,443,0,32,126,GOOGLE
51115,3128,0,20,124,YOUTUBE
50535,3128,0,20,126,GOOGLE
52480,80,0,32,7,HTTP
59127,443,0,32,91,SSL
48916,443,0,32,91,SSL
55378,3128,0,32,131,HTTP_PROXY
63234,3128,0,20,7,HTTP
49784,3128,1,20,124,YOUTUBE
50312,3128,0,20,131,HTTP_PROXY
53440,3128,1,20,130,HTTP_CONNECT
49406,443,0,32,122,GMAIL
40388,443,0,32,91,SSL
80,60959,0,32,7,HTTP
49511,3128,0,20,126,GOOGLE
4046,3128,1,20,126,GOOGLE
2573,3128,0,20,120,TWITTER
52634,3128,0,20,130,HTTP_CONNECT
50425,3128,0,20,212,MICROSOFT
38567,443,1,32,126,GOOGLE
51306,3128,1,20,126,GOOGLE
443,36989,0,32,126,GOOGLE
56710,80,0,32,178,AMAZON
53897,3128,0,20,131,HTTP_PROXY
3128,50565,0,20,131,HTTP_PROXY
443,33837,0,32,126,GOOGLE
49566,3128,0,20,130,HTTP_CONNECT
35408,80,0,32,7,HTTP
56464,3128,0,20,131,HTTP_PROXY
49452,3128,0,20,126,GOOGLE
52499,443,0,32,176,WIKIPEDIA
37229,443,1,32,126,GOOGLE
3128,51601,0,20,7,HTTP
443,41137,0,32,126,GOOGLE
49598,80,0,32,126,GOOGLE
51739,443,0,32,91,SSL
3128,51676,1,20,7,HTTP
46307,443,0,32,91,SSL
53358,443,0,32,70,YAHOO
52455,3128,0,32,147,WINDOWS_UPDATE
53180,3128,0,20,131,HTTP_PROXY
54637,3128,1,20,126,GOOGLE
55885,80,0,32,7,HTTP
54540,3128,0,20,131,HTTP_PROXY
54819,80,0,32,7,HTTP
33491,443,1,32,126,GOOGLE
49536,3128,0,20,130,HTTP_CONNECT
50936,3128,0,20,126,GOOGLE
53020,443,1,32,125,SKYPE
53359,3128,0,20,124,YOUTUBE
80,48758,0,32,7,HTTP
49925,3128,1,20,131,HTTP_PROXY
3128,54910,1,20,7,HTTP
50529,3128,0,20,147,WINDOWS_UPDATE
48258,80,0,32,126,GOOGLE
443,37822,0,32,126,GOOGLE
443,55229,1,32,91,SSL
43134,443,0,32,126,GOOGLE
58650,3128,0,20,130,HTTP_CONNECT
80,38880,0,32,7,HTTP
59205,80,0,32,7,HTTP
3128,37898,1,32,7,HTTP
3371,3128,1,32,130,HTTP_CONNECT
47701,443,0,32,126,GOOGLE
42639,80,0,32,7,HTTP
50421,3128,0,20,131,HTTP_PROXY
56406,3128,1,20,131,HTTP_PROXY
49882,3128,1,20,131,HTTP_PROXY
40219,443,0,32,212,MICROSOFT
80,50068,1,32,178,AMAZON
3128,35713,0,20,7,HTTP
36434,443,0,32,126,GOOGLE
55766,80,0,32,126,GOOGLE
3128,1862,1,20,7,HTTP
3128,55950,1,32,7,HTTP
59025,80,0,32,7,HTTP
2219,3128,0,32,130,HTTP_CONNECT
3128,3003,1,32,7,HTTP
3128,53739,1,20,7,HTTP
60992,443,0,32,91,SSL
49708,3128,0,20,131,HTTP_PROXY
2473,3128,0,20,131,HTTP_PROXY
55725,3128,0,20,131,HTTP_PROXY
49728,3128,0,32,131,HTTP_PROXY
443,50905,0,32,91,SSL
53066,80,0,32,7,HTTP
55283,443,1,32,126,GOOGLE
43411,443,0,32,126,GOOGLE
43807,443,0,32,126,GOOGLE
1061,3128,0,20,126,GOOGLE
49595,3128,0,20,126,GOOGLE
50719,3128,0,20,131,HTTP_PROXY
57857,3128,0,20,131,HTTP_PROXY
3128,37930,1,20,7,HTTP
3128,51791,1,32,7,HTTP
47640,80,0,32,7,HTTP
46277,80,1,32,7,HTTP
54981,3128,0,20,131,HTTP_PROXY
50232,80,1,32,7,HTTP
443,49244,0,32,178,AMAZON
3128,54577,0,20,131,HTTP_PROXY
49785,3128,0,20,126,GOOGLE
3321,3128,0,20,126,GOOGLE
53141,3128,0,20,130,HTTP_CONNECT
42097,3128,0,32,126,GOOGLE
3128,51562,1,20,7,HTTP
54843,3128,0,20,126,GOOGLE
38722,443,0,32,124,YOUTUBE
53930,80,0,32,7,HTTP
43418,80,0,32,178,AMAZON
39036,443,0,32,126,GOOGLE
43624,443,0,32,126,GOOGLE
57393,3128,0,20,130,HTTP_CONNECT
49888,3128,0,20,131,HTTP_PROXY
51876,3128,0,20,130,HTTP_CONNECT
51373,3128,0,20,126,GOOGLE
3128,49236,1,20,7,HTTP
443,35049,0,32,126,GOOGLE
49609,3128,0,20,126,GOOGLE
3128,53910,0,20,131,HTTP_PROXY
43434,80,0,32,126,GOOGLE
50497,3128,0,20,126,GOOGLE
4192,3128,0,20,130,HTTP_CONNECT
53180,443,0,32,91,SSL
59723,443,1,32,126,GOOGLE
49869,3128,1,20,126,GOOGLE
3128,50509,1,32,131,HTTP_PROXY
49527,443,0,32,91,SSL
443,47021,0,32,126,GOOGLE
45111,80,0,32,7,HTTP
3128,55340,0,32,7,HTTP
51853,3128,0,32,126,GOOGLE
49244,3128,0,20,130,HTTP_CONNECT
38647,80,1,32,7,HTTP
50640,3128,0,20,131,HTTP_PROXY
57100,443,0,32,126,GOOGLE
55626,3128,0,20,131,HTTP_PROXY
64146,3128,0,20,126,GOOGLE
54788,3128,0,20,131,HTTP_PROXY
3128,49395,0,32,7,HTTP
49279,3128,0,20,126,GOOGLE
3128,50918,1,32,7,HTTP
57237,80,0,32,126,GOOGLE
48414,443,0,20,91,SSL
54420,3128,0,32,130,HTTP_CONNECT
63457,3128,0,20,122,GMAIL
51388,3128,0,20,130,HTTP_CONNECT
50655,3128,1,20,126,GOOGLE
50038,3128,0,32,130,HTTP_CONNECT
51277,3128,1,20,131,HTTP_PROXY
55059,3128,0,20,131,HTTP_PROXY
53716,80,0,32,7,HTTP
50525,80,0,32,212,MICROSOFT
52001,443,0,20,91,SSL
52534,3128,0,32,131,HTTP_PROXY
55545,443,1,32,124,YOUTUBE
54753,80,0,32,126,GOOGLE
34901,443,0,32,120,TWITTER
80,58944,1,32,7,HTTP
52472,3128,0,32,130,HTTP_CONNECT
51375,3128,1,20,126,GOOGLE
58607,3128,0,20,124,YOUTUBE
49435,3128,0,20,126,GOOGLE
4149,3128,0,20,7,HTTP
63560,3128,0,20,130,HTTP_CONNECT
32902,443,0,32,126,GOOGLE
3128,50049,0,20,7,HTTP
58381,3128,0,20,130,HTTP_CONNECT
60150,443,1,32,126,GOOGLE
49219,3128,0,20,131,HTTP_PROXY
43622,80,1,32,178,AMAZON
51512,3128,0,20,124,YOUTUBE
56733,443,1,32,124,YOUTUBE
49329,443,1,32,126,GOOGLE
41057,443,0,32,126,GOOGLE
3128,49983,1,20,7,HTTP
65422,3128,0,20,126,GOOGLE
50722,3128,0,20,130,HTTP_CONNECT
58670,3128,1,20,126,GOOGLE
39993,80,1,32,40,CONTENT_FLASH
45763,443,0,32,126,GOOGLE
3128,63601,1,20,7,HTTP
443,57179,0,32,126,GOOGLE
52183,3128,1,20,124,YOUTUBE
49870,80,1,32,7,HTTP
39980,443,0,32,91,SSL
52011,80,0,32,7,HTTP
57281,443,1,32,91,SSL
49721,3128,0,20,126,GOOGLE
3128,56416,1,20,7,HTTP
40766,443,0,32,126,GOOGLE
42999,80,0,32,220,CLOUDFLARE
